Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
17.06.22;20:51:43;1;0;0.0782;0.0943;0.0689;0.0699;0.0943;0.0841;0.0787;0.0753;0.0743;0.0738;0.0787;0.0821;0.1989;0.2312;0.1393;0.1569;0.2346;0.2111;0.1906;0.1828;0.1891;0.1945;0.1979;0.2082;0.607;0.592;0.505;0.555;0.598;0.602;0.587;0.588;0.607;0.621;0.602;0.606;
