Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
17.06.22;21:33:36;1;0;0.0909;0.0718;0.0899;0.0992;0.1354;0.1193;0.0782;0.0792;0.0880;0.0978;0.0787;0.0850;0.0982;0.0982;0.1080;0.0880;0.1207;0.1325;0.2380;0.2341;0.1711;0.1911;0.2107;0.2375;0.1916;0.2102;0.2253;0.2322;0.158;0.183;0.255;0.251;0.431;0.491;0.543;0.586;0.582;0.588;0.589;0.595;0.564;0.577;
