Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
12.12.22;22:51:03;1;0;0.1926;0.1921;0.2004;0.1901;0.2102;0.2287;0.1794;0.1867;0.1896;0.2014;0.1848;0.2048;0.1994;0.2107;0.1784;0.1994;0.5464;0.5401;0.5963;0.5670;0.6051;0.6554;0.5020;0.5200;0.5220;0.5655;0.5024;0.5670;0.5440;0.5880;0.4829;0.5459;0.648;0.644;0.664;0.665;0.653;0.651;0.643;0.641;0.637;0.644;0.632;0.639;0.633;0.642;0.631;0.635;
