Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
12.12.22;22:48:11;1;0;0.1701;0.1848;0.1716;0.1789;0.1647;0.1808;0.1725;0.1867;0.1711;0.1867;0.1769;0.1911;0.1623;0.1872;0.4892;0.5230;0.4917;0.5152;0.4761;0.5152;0.4589;0.4912;0.4868;0.5406;0.5044;0.5430;0.4609;0.5391;0.652;0.647;0.651;0.653;0.654;0.649;0.624;0.620;0.649;0.655;0.649;0.648;0.648;0.653;
