Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
12.12.22;22:52:35;1;0;0.1320;0.1520;0.1525;0.1554;0.1696;0.1838;0.1838;0.1999;0.1691;0.1691;0.3832;0.4438;0.4282;0.4394;0.4844;0.5225;0.4990;0.6227;0.4673;0.4858;0.656;0.657;0.644;0.646;0.650;0.648;0.632;0.679;0.638;0.652;
