Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
12.12.22;23:03:29;1;0;0.1735;0.1725;0.2097;0.1857;0.1129;0.1178;0.1950;0.2180;0.1613;0.1808;0.1779;0.1813;0.3377;0.3343;0.4096;0.3578;0.1720;0.1764;0.4194;0.4164;0.3363;0.4086;0.3656;0.4096;0.486;0.484;0.488;0.481;0.344;0.332;0.535;0.477;0.520;0.557;0.513;0.557;
