Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
17.06.22;21:35:00;1;0;0.0728;0.0767;0.0953;0.0938;0.0992;0.0890;0.0288;0.0274;0.0748;0.0714;0.0816;0.0762;0.0782;0.0831;0.1134;0.1388;0.2067;0.1989;0.2776;0.2483;0.0528;0.0499;0.2102;0.1994;0.2165;0.2014;0.2102;0.2258;0.358;0.447;0.539;0.528;0.643;0.642;0.454;0.451;0.644;0.642;0.623;0.621;0.628;0.632;
