Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
13.12.22;22:37:18;1;0;0.1500;0.1520;0.1510;0.1584;0.1491;0.1525;0.1657;0.2082;0.1457;0.1804;0.4585;0.4570;0.4673;0.4790;0.4453;0.4506;0.5029;0.6271;0.4585;0.5455;0.673;0.667;0.677;0.669;0.665;0.662;0.671;0.668;0.682;0.669;
