Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
13.12.22;22:43:31;1;0;0.2151;0.2424;0.1720;0.1799;0.1823;0.1950;0.1823;0.1931;0.1564;0.1921;0.1725;0.1945;0.1843;0.2092;0.6129;0.6373;0.4736;0.4692;0.4746;0.4912;0.4966;0.5166;0.4101;0.5039;0.4731;0.5288;0.5010;0.5528;0.649;0.620;0.637;0.617;0.616;0.603;0.633;0.626;0.619;0.619;0.635;0.632;0.632;0.622;
