Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;
13.12.22;23:10:12;1;0;0.1940;0.2195;0.2058;0.2043;0.1984;0.2234;0.2067;0.2185;0.2077;0.2131;0.1979;0.1940;0.1662;0.2014;0.2067;0.2458;0.1769;0.2126;0.2199;0.2507;0.5103;0.5704;0.6109;0.6109;0.5396;0.5762;0.5225;0.5723;0.5279;0.5327;0.5147;0.5191;0.4223;0.5225;0.5239;0.6158;0.4824;0.5762;0.6061;0.6833;0.620;0.615;0.663;0.666;0.632;0.612;0.604;0.618;0.606;0.600;0.615;0.626;0.606;0.615;0.605;0.601;0.633;0.631;0.637;0.633;
