Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;
13.12.22;22:49:14;1;0;0.1290;0.1295;0.0626;0.0591;0.1290;0.1217;0.1725;0.1559;0.1696;0.1984;0.1129;0.1329;0.1266;0.1530;0.1222;0.1344;0.1320;0.1549;0.1295;0.1432;0.1970;0.1867;0.0748;0.0738;0.2566;0.2385;0.3612;0.3079;0.4027;0.4687;0.1457;0.1750;0.1950;0.2473;0.1999;0.2199;0.2605;0.3094;0.2473;0.2747;0.345;0.306;0.163;0.199;0.497;0.490;0.522;0.494;0.579;0.577;0.225;0.240;0.351;0.381;0.389;0.389;0.493;0.499;0.476;0.479;
