Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;
13.12.22;22:50:20;1;0;0.1481;0.1447;0.1051;0.0978;0.0758;0.0762;0.0997;0.1212;0.0919;0.0953;0.1520;0.1471;0.1598;0.1569;0.0533;0.0513;0.1364;0.1525;0.1564;0.1598;0.2590;0.2581;0.1466;0.1290;0.1056;0.1065;0.1491;0.1975;0.1486;0.1447;0.2522;0.2424;0.2859;0.2566;0.0709;0.0645;0.2326;0.2845;0.3133;0.3338;0.428;0.439;0.283;0.242;0.282;0.284;0.331;0.386;0.382;0.341;0.397;0.393;0.441;0.389;0.248;0.205;0.414;0.464;0.501;0.521;
