Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;
13.12.22;23:06:15;1;0;0.1652;0.1637;0.0430;0.0425;0.1310;0.1427;0.1813;0.1647;0.1530;0.1745;0.1168;0.1369;0.1134;0.1271;0.1046;0.1193;0.1774;0.2195;0.1530;0.1896;0.3240;0.3060;0.0591;0.0533;0.2077;0.2165;0.3456;0.3040;0.2805;0.3236;0.1716;0.1984;0.1872;0.2141;0.1544;0.1554;0.3030;0.3964;0.3050;0.3866;0.490;0.465;0.273;0.202;0.369;0.341;0.475;0.458;0.455;0.461;0.319;0.310;0.394;0.406;0.323;0.233;0.415;0.446;0.498;0.509;
