Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
06.09.21;20:05:15;1;0;0.4829;0.4497;0.4643;0.4316;0.3939;0.4423;0.3803;0.3563;0.4311;0.4345;0.9555;0.9022;0.7986;0.7556;0.7400;0.7986;0.6823;0.6241;0.7781;0.7937;0.495;0.502;0.419;0.429;0.468;0.446;0.443;0.429;0.446;0.453;
