Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
08.09.21;20:05:25;1;0;0.3964;0.4125;0.3089;0.0670;0.2830;0.1735;0.2527;0.1041;0.2561;0.2307;0.0816;0.0352;0.4663;0.3392;0.5635;0.5772;0.5557;0.1119;0.4619;0.2771;0.3759;0.1657;0.3793;0.3265;0.1188;0.0499;0.6515;0.4883;0.297;0.285;0.444;0.402;0.387;0.374;0.328;0.372;0.325;0.293;0.313;0.294;0.284;0.305;
08.09.21;20:06:18;2;0;0.4648;0.4521;0.4814;0.4971;0.4609;0.4394;0.3739;0.3993;0.4047;0.3925;0.4042;0.3949;0.4668;0.4438;0.6720;0.6359;0.6281;0.6329;0.6623;0.5582;0.5210;0.5709;0.5347;0.5093;0.5533;0.5469;0.6701;0.6305;0.308;0.289;0.233;0.215;0.304;0.213;0.282;0.301;0.243;0.229;0.269;0.278;0.303;0.296;
