Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
06.09.21;19:28:49;1;0;0.0802;0.1134;0.0386;0.0459;0.2444;0.1637;0.1750;0.2180;0.2722;0.2981;0.0806;0.1139;0.0386;0.0464;0.2478;0.1672;0.1804;0.2234;0.2771;0.3030;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.024;0.018;0.016;
